Activity Type,Date,Environment,Country,City,Title,Distance (km),Calories,Time,Avg HR,Max HR
Running,3/1/2024 11:30,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,2.8,286,0:26:20,132,176
Cycling,3/2/2024 9:27,Indoor,Czech Republic,Zablati,ROUVY - L Etape Czech Republic 2023,17.54,439,0:51:23,159,175
Running,3/3/2024 8:25,Outdoor,USA,"Prosper, TX",Denton County - Magic Mile,3.97,393,0:35:02,137,178
Cycling,3/5/2024 20:50,Indoor,Italy,Ovada,ROUVY - Ovada to Arenzano ,13.57,367,0:40:46,149,163
Cycling,3/18/2024 15:58,Indoor,Virtual,Rouvy Cycling Platform,ROUVY - Basic Endurance 1h,15.86,313,1:00:00,133,149
Running,3/21/2024 10:29,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,3.7,350,0:34:25,125,171
Running,3/24/2024 9:02,Outdoor,USA,"Prosper, TX",Denton County - Run,5.69,566,0:50:42,137,170
Cycling,3/25/2024 19:53,Indoor,USA,"Lake Cahuilla, CA",ROUVY - Lake Cahuilla to Oasis ,28.39,429,1:02:54,149,165
Running,3/26/2024 15:07,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,2.93,273,0:28:02,120,150
Running,3/28/2024 11:53,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,2.82,269,0:26:01,127,163
Cycling,3/30/2024 15:03,Indoor,Netherlands,Amsterdam,ROUVY - Challenge Almere,31.35,492,1:09:09,151,167
Cycling,3/30/2024 15:46,Indoor,USA,"Prosper, TX",Indoor Cycling,10.95,243,0:27:16,155,167
Running,3/31/2024 7:49,Outdoor,USA,"Prosper, TX",Denton County ,7.23,702,1:04:07,133,172
Running,4/4/2024 12:16,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,2.82,260,0:26:13,120,158
Cycling,4/5/2024 11:44,Indoor,Netherlands,Amsterdam,ROUVY - Challenge Almere ,22.16,342,0:47:44,146,165
Cycling,4/5/2024 11:45,Indoor,USA,"Prosper, TX",Indoor Cycling,20.26,447,0:50:54,145,165
Cycling,4/6/2024 7:02,Outdoor,USA,"Frisco, TX",Frisco Road Cycling,77.27,"2,350",3:06:06,155,179
Running,4/8/2024 8:33,Outdoor,USA,"Prosper, TX",Denton County - Magic Mile,4.44,406,0:44:52,116,149
Running,4/9/2024 18:46,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,3,275,0:29:07,114,146
Cardio,4/12/2024 13:04,Indoor,USA,"Prosper, TX",Cardio,0,413,0:39:11,128,178
Cycling,4/13/2024 7:39,Outdoor,USA,"Mckinney, TX",Collin County Road Cycling,43.68,"1,430",1:49:59,155,175
Running,4/14/2024 9:11,Outdoor,USA,"Prosper, TX",Denton County ,7.93,700,1:17:34,117,157
Running,4/16/2024 16:25,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,2.94,274,0:29:14,117,151
Cycling,4/16/2024 19:32,Indoor,USA,"Prosper, TX",Indoor Cycling,29.1,674,1:15:53,139,162
Cycling,4/16/2024 19:32,Indoor,USA,"Burlington, CA",ROUVY - Avenue of the Giants ,32,519,1:14:50,139,162
Running,4/18/2024 14:05,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,2.81,262,0:26:55,121,166
Cycling,4/20/2024 8:15,Indoor,Brazil,Rio De Janeiro,ROUVY - LEtape Rio de Janeiro,32.61,535,1:09:38,155,177
Cycling,4/20/2024 8:15,Indoor,USA,"Prosper, TX",Indoor Cycling,29.93,679,1:11:02,154,177
Running,4/21/2024 10:38,Outdoor,USA,"Prosper, TX",Denton County - Run,7.31,658,1:09:13,117,148
Running,4/23/2024 15:43,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,2.94,264,0:28:52,118,156
Cycling,4/24/2024 20:16,Indoor,Australia,Shepparton,ROUVY - Challenge Shepparton,30.09,382,1:15:39,119,134
Cycling,4/24/2024 20:30,Indoor,USA,"Prosper, TX",Indoor Cycling,22.43,437,1:03:30,121,134
Running,4/25/2024 12:01,Outdoor,USA,"Prosper, TX",Denton County - Drill Workout,2.93,265,0:27:31,115,159
Cycling,4/27/2024 15:17,Indoor,Netherlands,Breda,ROUVY - La Vuelta 2022,31.45,428,1:13:49,131,156
Cycling,4/27/2024 15:18,Indoor,USA,"Prosper, TX",Indoor Cycling,29.01,584,1:14:53,131,156
Cycling,4/27/2024 16:31,Indoor,Spain,Salobre�a,ROUVY - La Vuelta 2023,0.81,10,0:02:00,133,147
Running,4/29/2024 13:03,Outdoor,USA,"Prosper, TX",Denton County ,7.96,693,1:21:43,121,152
Cycling,5/4/2024 6:01,Indoor,USA,Masfield,Mansfield Virtual Cycling,29.69,810,1:33:08,137,158
Running,5/11/2024 7:58,Outdoor,USA,"Prosper, TX",Denton County - Benchmark Run,1.2,112,09:18.0,128,148
Walking,5/11/2024 8:08,Outdoor,USA,"Prosper, TX",Denton County Walking,1.48,123,0:15:19,105,113
Cycling,5/12/2024 9:01,Indoor,USA,"Prosper, TX",Indoor Cycling,12.09,262,0:30:25,126,138
Cycling,5/12/2024 9:01,Indoor,Australia,Shepparton,ROUVY - Challenge Shepparton,13.42,201,0:30:12,126,139
Walking,5/13/2024 12:27,Outdoor,USA,"Prosper, TX",Denton County Walking,1.44,121,0:14:54,100,121
Running,5/13/2024 12:43,Outdoor,USA,"Prosper, TX",Denton County - Cadence Drills,2.53,223,0:25:09,119,157
Running,5/15/2024 10:58,Outdoor,USA,"Prosper, TX",Denton County - Cadence Drills,5.48,506,1:04:00,124,159
Cycling,5/16/2024 15:43,Indoor,USA,"Prosper, TX",ROUVY - Fat burner 1,10.57,217,0:35:00,133,148
Cycling,5/16/2024 15:43,Indoor,USA,"Prosper, TX",Indoor Cycling,14.05,284,0:35:47,133,148
Walking,5/17/2024 9:45,Outdoor,USA,"Prosper, TX",Denton County Walking,2.16,178,0:22:16,103,117
Running,5/17/2024 10:08,Outdoor,USA,"Prosper, TX",Denton County ,4.01,344,0:38:41,119,160
Cycling,5/19/2024 8:22,Indoor,Italy,Castiglione,ROUVY - Castiglione,20.26,361,0:39:19,150,168
Cycling,5/19/2024 8:22,Indoor,USA,"Prosper, TX",Indoor Cycling,18.7,443,0:40:35,150,168
Walking,5/21/2024 20:21,Outdoor,USA,"Prosper, TX",Denton County Walking,1.97,167,0:21:07,104,117
Running,5/21/2024 20:45,Outdoor,USA,"Prosper, TX",Denton County - Cadence Drills,2.19,194,0:22:14,117,145
Running,5/23/2024 7:39,Outdoor,USA,"Prosper, TX",Denton County - Cadence Drills,2.24,191,0:22:16,103,142
Running,5/23/2024 8:05,Outdoor,USA,"Prosper, TX",Denton County Running,2.42,212,0:24:01,115,139
Running,5/25/2024 8:50,Outdoor,USA,"Prosper, TX",Denton County ,2.57,225,0:26:11,106,141
Running,5/27/2024 8:15,Outdoor,USA,"Prosper, TX",Denton County - Cadence Drills,2.83,257,0:25:03,125,163
Running,5/29/2024 18:10,Outdoor,USA,"Prosper, TX",Denton County - Cadence Drills,2.74,239,0:25:08,118,156
Running,5/31/2024 10:48,Outdoor,USA,"Prosper, TX",Denton County ,3.74,332,0:33:21,123,165
Running,6/3/2024 17:07,Outdoor,USA,"Prosper, TX",Denton County - Cadence Drills,2.83,256,0:25:09,119,151
Running,6/6/2024 9:15,Outdoor,USA,"Prosper, TX",Denton County - Cadence Drills,2.64,233,0:25:02,114,167
Walking,6/7/2024 12:27,Outdoor,USA,"San Antonio, TX",San Antonio Walking,0.66,122,0:27:39,85,98
Running,6/10/2024 21:14,Outdoor,USA,"Prosper, TX",Denton County - Cadence Drills,3.13,280,0:29:09,116,149
Running,6/12/2024 12:28,Outdoor,USA,"Prosper, TX",Denton County - Cadence Drills,2.97,259,0:29:43,112,163
Cycling,6/13/2024 9:17,Indoor,USA,"Prosper, TX",Indoor Cycling,27.85,797,1:04:36,153,170
Running,6/16/2024 9:10,Outdoor,USA,"Prosper, TX",Denton County ,5.07,454,0:44:40,128,163
Running,6/16/2024 10:03,Outdoor,USA,"Prosper, TX",Denton County Running,5.08,441,0:48:55,125,164
Running,6/17/2024 19:46,Outdoor,USA,"Prosper, TX",Denton County - Cadence Drills,3.24,293,0:30:25,122,167
Running,6/19/2024 8:00,Outdoor,USA,"Prosper, TX",Denton County - Cadence Drills,3.05,257,0:30:15,110,149
Running,6/22/2024 10:53,Outdoor,USA,"Prosper, TX",Denton County - Magic Half-Mile,5.45,489,0:52:31,117,159
Cycling,6/25/2024 8:28,Outdoor,USA,"Prosper, TX",Denton County Road Cycling,37.05,"1,095",1:27:14,157,175
Running,6/28/2024 12:16,Outdoor,USA,"Prosper, TX",Denton County ,6.42,613,0:58:32,145,179
Running,7/1/2024 7:56,Outdoor,USA,"Prosper, TX",Denton County - Cadence Drills,3.22,274,0:29:21,122,167
Running,7/3/2024 13:32,Outdoor,USA,"Prosper, TX",Denton County - Cadence Drills,2.93,252,0:27:16,117,162
Cycling,7/4/2024 6:11,Outdoor,USA,"Mckinney, TX",Collin County Road Cycling,61.34,"1,551",2:20:15,152,174
Running,7/5/2024 9:27,Outdoor,USA,"Prosper, TX",Denton County ,6.3,550,1:00:21,123,166
Walking,7/9/2024 10:01,Outdoor,USA,"Prosper, TX",Denton County Walking,1.53,123,0:23:02,79,88
Running,7/9/2024 19:13,Outdoor,USA,"Prosper, TX",Denton County - Cadence Drills,3.08,269,0:28:53,115,155
Running,7/10/2024 15:38,Outdoor,USA,"Prosper, TX",Denton County - Cadence Drills,3.2,283,0:29:03,124,165
Cardio,7/11/2024 11:25,Indoor,USA,"Prosper, TX",Cardio,0,500,0:57:51,121,162
Running,7/12/2024 10:04,Outdoor,USA,"Prosper, TX",Denton County ,5.09,475,0:44:13,138,176
Running,7/15/2024 13:44,Outdoor,USA,"Prosper, TX",Denton County - Cadence Drills,3.15,278,0:29:09,122,153
Running,7/18/2024 9:15,Outdoor,USA,"Prosper, TX",Denton County - Cadence Drills,2.87,239,0:29:20,107,152
Running,7/19/2024 11:25,Outdoor,USA,"Prosper, TX",Denton County ,5.57,508,0:49:01,128,168
Cardio,7/20/2024 11:45,Indoor,USA,"Prosper, TX",Cardio,0,648,1:20:02,120,170
Running,7/22/2024 12:09,Outdoor,USA,"Prosper, TX",Denton County - Cadence Drills,3.09,267,0:29:03,117,158
Running,7/24/2024 12:43,Outdoor,USA,"Prosper, TX",Denton County - Cadence Drills,3.27,290,0:29:15,125,176
Walking,7/27/2024 7:04,Outdoor,USA,"Prosper, TX",Denton County Walking,1.86,145,0:20:12,91,103
Running,7/27/2024 7:24,Outdoor,USA,"Prosper, TX",Denton County ,5.01,468,0:38:55,138,167
Cycling,7/28/2024 8:28,Outdoor,USA,"Prosper, TX",Denton County Road Cycling,40.47,"1,092",1:33:49,153,173
Cardio,7/28/2024 11:53,Indoor,USA,"Prosper, TX",Cardio,0,340,0:30:53,132,166
Running,7/29/2024 19:01,Outdoor,USA,"Prosper, TX",Denton County - Benchmark Run,1.22,99,09:35.5,105,119
Cardio,7/29/2024 19:13,Indoor,USA,"Prosper, TX",Cardio,0,156,0:31:58,90,164
Running,7/30/2024 20:01,Outdoor,USA,"Prosper, TX",Denton County - Easy Run,2.94,256,0:24:11,128,158
